# ID, Class
TranID911181290484113217,AGN?
TranID911190011164102559,SN
TranID911191210024141794,Ast?
TranID911200040324150271,SN/Ast?
TranID911201211174111923,SN?
TranID911201400014122995,CV
TranID911201400014137919,Var
TranID911201400044145995,Ast?
TranID911201490314109371,SN?
TranID911201520354108835,CV/AGN?
TranID911210040484107252,AGN/Blazar
TranID911211010194134434,SN
TranID911211260084103595,Ast/CV?
TranID911211261084134848,SN
TranID911230010064109057,AGN?
TranID911231010114107310,SN
TranID911231040064109942,SN
TranID911231090254113714,Var
TranID911231120664112574,SN
TranID911231150034134934,CV
TranID911240070224131563,CV
TranID911251150574137119,Ast/SN?
TranID911251180214117977,CV
TranID911260010684130868,Var/Nova
TranID911261150484123338,SN?
TranID911261180414138295,CV
TranID911271090524101735,SN
TranID911271180494102724,Ast?
TranID912111090034111048,Ast?
TranID912111210184153058,CV
TranID912131180104106336,SN
TranID912131460324139200,Ast?
TranID912150040154110919,Blazar?
TranID912150070114111339,SN
TranID912150070334159641,Ast?
TranID912150090124107296,SN
TranID912150090134115027,Var/Ast?
TranID912150090234136333,CV/Ast
TranID912151010124106434,CV
TranID912151010134138355,SN
TranID912151010244104656,SN
TranID912151070444105411,SN?
TranID912160070474149216,SN
TranID912161350334131339,SN?
TranID912171350504107254,Ast?
TranID912171430404106875,SN
TranID912181150634122733,SN
TranID912181230534101209,SN?
TranID912181230534101279,Ast?
TranID912181320184134780,SN/TDE
TranID912200150594124259,Flare
TranID912201230044119403,SN
TranID912201320034112505,SN
TranID912201380044131500,SN/TDE
TranID912201400044136465,SN
TranID912201400354121224,SN
